conn_rate,packets_per_conn,bytes_per_conn,port_entropy,ip_entropy,diff_dest_ports,inter_arrival_time_std,duration_std,mean_duration,syn_ratio,rst_ratio,success_rate,valid_payload_ratio,suspicious_history_ratio,label,tool
0.05,2.0,356.6666666666667,0.6365141682948128,1.0986122886681096,2,23.49082691602394,0.02538840711821047,0.014811,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,1,masscan_20
0.06666666666666667,3.5,291.0,1.0397207708399179,1.3862943611198906,3,2.0011153210880988,0.28199672856066377,0.15604474999999998,0.5,0.0,0.5,0.5,0.0,1,masscan_20
0.05,6.0,1038.6666666666667,0.6365141682948128,1.0986122886681096,2,0.7369277255771756,30.231354225844743,42.66187,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1,masscan_20
0.16666666666666666,1.3,115.9,0.3250829733914482,1.5571130980576458,2,2.0772969843023237,14.257537397142832,4.5086292,0.9,0.0,0.1,0.0,0.0,1,masscan_20
0.05,2.0,393.0,0.0,1.0986122886681096,1,7.421792775334002e-05,1.5275252316519462e-06,5.133333333333333e-05,1.0,0.0,0.0,0.0,0.0,1,masscan_20
0.06666666666666667,2.0,365.75,0.5623351446188083,1.3862943611198906,2,19.505459777999075,0.01668616755229712,0.00839075,0.75,0.0,0.25,0.25,0.0,1,masscan_20
0.23333333333333334,2.9285714285714284,418.85714285714283,0.7549967581308246,1.8337855468200532,4,1.1509530382461703,25.57007829503473,12.928881285714285,0.5714285714285714,0.0,0.42857142857142855,0.21428571428571427,0.0,1,masscan_20
0.1,11.333333333333334,1695.6666666666667,0.6365141682948128,0.8675632284814612,2,0.40414106052273263,46.77106380288831,30.250723000000004,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,1,masscan_20
0.25,9.8,1671.3333333333333,1.4019454593787286,1.6350915928128098,5,10.774330388225083,1.9516259893482104,0.7833186666666665,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,1,masscan_20
0.05,6.0,1552.0,0.0,1.0986122886681096,1,0.000389010553029092,0.0009403160816094916,60.11065633333334,0.0,0.0,1.0,0.0,0.0,1,masscan_20
0.18333333333333332,1.1818181818181819,34.54545454545455,0.8855741515766717,1.893788232391138,4,14.095500455480924,0.10928888399965894,0.047289090909090906,0.8181818181818182,0.0,0.18181818181818182,0.2727272727272727,0.0,1,masscan_20
0.08333333333333333,3.2,311.4,0.9502705392332347,1.6094379124341005,3,2.2843032938684527,0.28758558764426984,0.1340758,0.6,0.0,0.4,0.4,0.0,1,masscan_20
0.05,2.0,393.0,0.0,1.0986122886681096,1,0.0002621159985044789,1.3428824718989118e-05,0.00017966666666666665,1.0,0.0,0.0,0.0,0.0,1,masscan_20
0.03333333333333333,3.5,6.0,0.6931471805599453,0.6931471805599453,2,0.0,5.481218117433797,3.8758065,1.0,0.0,0.0,0.0,0.0,1,masscan_20
